Grade;first_exam;second_exam;total;exam_year;exam_semester;exam_number;course;degree
3,3;11;9;20;2013;Sommersemester;333210013;Finanzierung;Bachelor
3,7;8;5;13;2013;Sommersemester;333210013;Finanzierung;Bachelor
4,0;14;17;31;2013;Sommersemester;333210013;Finanzierung;Bachelor
5,0;62;40;102;2013;Sommersemester;333210013;Finanzierung;Bachelor
1,0;1;1;2;2013;Sommersemester;333221007;Industrieökonomik;Bachelor
1,3;3;0;3;2013;Sommersemester;333221007;Industrieökonomik;Bachelor
1,7;3;8;11;2013;Sommersemester;333221007;Industrieökonomik;Bachelor
2,0;0;1;1;2013;Sommersemester;333221007;Industrieökonomik;Bachelor
2,3;2;3;5;2013;Sommersemester;333221007;Industrieökonomik;Bachelor
2,7;2;3;5;2013;Sommersemester;333221007;Industrieökonomik;Bachelor
3,0;0;0;0;2013;Sommersemester;333221007;Industrieökonomik;Bachelor
3,3;3;0;3;2013;Sommersemester;333221007;Industrieökonomik;Bachelor
3,7;4;1;5;2013;Sommersemester;333221007;Industrieökonomik;Bachelor
4,0;1;1;2;2013;Sommersemester;333221007;Industrieökonomik;Bachelor
5,0;16;11;27;2013;Sommersemester;333221007;Industrieökonomik;Bachelor
1,0;14;0;14;2013;Sommersemester;333221009;Europäische Wirtschaftspolitik;Bachelor
1,3;3;7;10;2013;Sommersemester;333221009;Europäische Wirtschaftspolitik;Bachelor
1,7;1;1;2;2013;Sommersemester;333221009;Europäische Wirtschaftspolitik;Bachelor
2,0;5;2;7;2013;Sommersemester;333221009;Europäische Wirtschaftspolitik;Bachelor
2,3;5;6;11;2013;Sommersemester;333221009;Europäische Wirtschaftspolitik;Bachelor
2,7;2;4;6;2013;Sommersemester;333221009;Europäische Wirtschaftspolitik;Bachelor
3,0;1;4;5;2013;Sommersemester;333221009;Europäische Wirtschaftspolitik;Bachelor
3,3;1;8;9;2013;Sommersemester;333221009;Europäische Wirtschaftspolitik;Bachelor
3,7;0;4;4;2013;Sommersemester;333221009;Europäische Wirtschaftspolitik;Bachelor
4,0;5;5;10;2013;Sommersemester;333221009;Europäische Wirtschaftspolitik;Bachelor
5,0;19;34;53;2013;Sommersemester;333221009;Europäische Wirtschaftspolitik;Bachelor
1,0;1;1;2;2013;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
1,3;1;0;1;2013;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
1,7;1;0;1;2013;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
2,0;2;1;3;2013;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
2,3;5;1;6;2013;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
2,7;1;0;1;2013;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
3,0;2;3;5;2013;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
3,3;3;0;3;2013;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
3,7;2;1;3;2013;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
4,0;5;1;6;2013;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
5,0;6;4;10;2013;Sommersemester;333221010;Wirtschafts- und Finanzpolitik;Bachelor
1,0;2;3;5;2013;Sommersemester;333221011;Arbeitsmärkte und Bevölkerungsökonomik;Bachelor
1,3;0;0;0;2013;Sommersemester;333221011;Arbeitsmärkte und Bevölkerungsökonomik;Bachelor
1,7;1;2;3;2013;Sommersemester;333221011;Arbeitsmärkte und Bevölkerungsökonomik;Bachelor
2,0;0;0;0;2013;Sommersemester;333221011;Arbeitsmärkte und Bevölkerungsökonomik;Bachelor
2,3;1;0;1;2013;Sommersemester;333221011;Arbeitsmärkte und Bevölkerungsökonomik;Bachelor
2,7;1;1;2;2013;Sommersemester;333221011;Arbeitsmärkte und Bevölkerungsökonomik;Bachelor
3,0;0;0;0;2013;Sommersemester;333221011;Arbeitsmärkte und Bevölkerungsökonomik;Bachelor
3,3;1;0;1;2013;Sommersemester;333221011;Arbeitsmärkte und Bevölkerungsökonomik;Bachelor
3,7;0;0;0;2013;Sommersemester;333221011;Arbeitsmärkte und Bevölkerungsökonomik;Bachelor
4,0;0;0;0;2013;Sommersemester;333221011;Arbeitsmärkte und Bevölkerungsökonomik;Bachelor
5,0;2;0;2;2013;Sommersemester;333221011;Arbeitsmärkte und Bevölkerungsökonomik;Bachelor
1,0;2;2;4;2013;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
1,3;1;0;1;2013;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
1,7;2;0;2;2013;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
2,0;0;2;2;2013;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
2,3;0;1;1;2013;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
2,7;5;1;6;2013;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
3,0;3;0;3;2013;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
3,3;0;0;0;2013;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
3,7;1;0;1;2013;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
4,0;1;0;1;2013;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
5,0;5;5;10;2013;Sommersemester;333221016;Experimentelle Wirtschaftsforschung;Bachelor
1,0;0;0;0;2013;Sommersemester;333221018;Introduction to Market Microstructure and Trading Strategies;Bachelor
1,3;1;0;1;2013;Sommersemester;333221018;Introduction to Market Microstructure and Trading Strategies;Bachelor
1,7;2;0;2;2013;Sommersemester;333221018;Introduction to Market Microstructure and Trading Strategies;Bachelor
2,0;4;0;4;2013;Sommersemester;333221018;Introduction to Market Microstructure and Trading Strategies;Bachelor
2,3;3;0;3;2013;Sommersemester;333221018;Introduction to Market Microstructure and Trading Strategies;Bachelor
2,7;4;0;4;2013;Sommersemester;333221018;Introduction to Market Microstructure and Trading Strategies;Bachelor
3,0;1;0;1;2013;Sommersemester;333221018;Introduction to Market Microstructure and Trading Strategies;Bachelor
3,3;2;0;2;2013;Sommersemester;333221018;Introduction to Market Microstructure and Trading Strategies;Bachelor
3,7;1;0;1;2013;Sommersemester;333221018;Introduction to Market Microstructure and Trading Strategies;Bachelor
4,0;1;0;1;2013;Sommersemester;333221018;Introduction to Market Microstructure and Trading Strategies;Bachelor
5,0;2;1;3;2013;Sommersemester;333221018;Introduction to Market Microstructure and Trading Strategies;Bachelor
1,0;0;0;0;2013;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
1,3;2;2;4;2013;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
1,7;2;5;7;2013;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
2,0;4;1;5;2013;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
2,3;2;3;5;2013;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
2,7;1;1;2;2013;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
3,0;0;3;3;2013;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
3,3;4;3;7;2013;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
3,7;2;0;2;2013;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
4,0;3;1;4;2013;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
5,0;19;15;34;2013;Sommersemester;333221019;Wirtschaftsgeschichte;Bachelor
1,0;2;5;7;2013;Sommersemester;333222003;Advanced Corporate Finance (Fortgeschrittene Unternehmensfinanzierung);Bachelor
1,3;3;4;7;2013;Sommersemester;333222003;Advanced Corporate Finance (Fortgeschrittene Unternehmensfinanzierung);Bachelor
1,7;5;3;8;2013;Sommersemester;333222003;Advanced Corporate Finance (Fortgeschrittene Unternehmensfinanzierung);Bachelor
2,0;2;0;2;2013;Sommersemester;333222003;Advanced Corporate Finance (Fortgeschrittene Unternehmensfinanzierung);Bachelor
2,3;2;2;4;2013;Sommersemester;333222003;Advanced Corporate Finance (Fortgeschrittene Unternehmensfinanzierung);Bachelor
2,7;4;2;6;2013;Sommersemester;333222003;Advanced Corporate Finance (Fortgeschrittene Unternehmensfinanzierung);Bachelor
3,0;1;1;2;2013;Sommersemester;333222003;Advanced Corporate Finance (Fortgeschrittene Unternehmensfinanzierung);Bachelor
3,3;3;1;4;2013;Sommersemester;333222003;Advanced Corporate Finance (Fortgeschrittene Unternehmensfinanzierung);Bachelor
3,7;0;2;2;2013;Sommersemester;333222003;Advanced Corporate Finance (Fortgeschrittene Unternehmensfinanzierung);Bachelor
4,0;0;0;0;2013;Sommersemester;333222003;Advanced Corporate Finance (Fortgeschrittene Unternehmensfinanzierung);Bachelor
5,0;12;5;17;2013;Sommersemester;333222003;Advanced Corporate Finance (Fortgeschrittene Unternehmensfinanzierung);Bachelor
1,0;3;1;4;2013;Sommersemester;333222004;Personalökonomik;Bachelor
1,3;0;5;5;2013;Sommersemester;333222004;Personalökonomik;Bachelor
1,7;0;7;7;2013;Sommersemester;333222004;Personalökonomik;Bachelor
2,0;4;4;8;2013;Sommersemester;333222004;Personalökonomik;Bachelor
2,3;5;1;6;2013;Sommersemester;333222004;Personalökonomik;Bachelor
2,7;4;1;5;2013;Sommersemester;333222004;Personalökonomik;Bachelor
3,0;10;1;11;2013;Sommersemester;333222004;Personalökonomik;Bachelor
3,3;8;2;10;2013;Sommersemester;333222004;Personalökonomik;Bachelor
3,7;2;2;4;2013;Sommersemester;333222004;Personalökonomik;Bachelor
4,0;6;3;9;2013;Sommersemester;333222004;Personalökonomik;Bachelor
5,0;15;10;25;2013;Sommersemester;333222004;Personalökonomik;Bachelor
1,0;2;1;3;2013;Sommersemester;333222006;Unternehmensplanung;Bachelor
1,3;0;1;1;2013;Sommersemester;333222006;Unternehmensplanung;Bachelor
1,7;1;1;2;2013;Sommersemester;333222006;Unternehmensplanung;Bachelor
2,0;3;1;4;2013;Sommersemester;333222006;Unternehmensplanung;Bachelor
2,3;4;2;6;2013;Sommersemester;333222006;Unternehmensplanung;Bachelor
2,7;2;3;5;2013;Sommersemester;333222006;Unternehmensplanung;Bachelor
3,0;4;2;6;2013;Sommersemester;333222006;Unternehmensplanung;Bachelor
3,3;1;3;4;2013;Sommersemester;333222006;Unternehmensplanung;Bachelor
3,7;1;1;2;2013;Sommersemester;333222006;Unternehmensplanung;Bachelor
4,0;1;2;3;2013;Sommersemester;333222006;Unternehmensplanung;Bachelor
5,0;13;16;29;2013;Sommersemester;333222006;Unternehmensplanung;Bachelor
1,0;0;0;0;2013;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
1,3;1;0;1;2013;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
1,7;1;0;1;2013;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
2,0;0;2;2;2013;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
2,3;1;0;1;2013;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
2,7;3;1;4;2013;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
3,0;0;0;0;2013;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
3,3;0;0;0;2013;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
3,7;0;0;0;2013;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
4,0;1;0;1;2013;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
5,0;0;2;2;2013;Sommersemester;333222007;Internationale Rechnungslegung nach IFRS;Bachelor
1,0;1;0;1;2013;Sommersemester;333222010;Regulating Financial Markets;Bachelor
1,3;1;0;1;2013;Sommersemester;333222010;Regulating Financial Markets;Bachelor
1,7;2;1;3;2013;Sommersemester;333222010;Regulating Financial Markets;Bachelor
2,0;1;0;1;2013;Sommersemester;333222010;Regulating Financial Markets;Bachelor
2,3;3;1;4;2013;Sommersemester;333222010;Regulating Financial Markets;Bachelor
2,7;0;0;0;2013;Sommersemester;333222010;Regulating Financial Markets;Bachelor
3,0;0;0;0;2013;Sommersemester;333222010;Regulating Financial Markets;Bachelor
3,3;0;0;0;2013;Sommersemester;333222010;Regulating Financial Markets;Bachelor
3,7;0;1;1;2013;Sommersemester;333222010;Regulating Financial Markets;Bachelor
4,0;0;0;0;2013;Sommersemester;333222010;Regulating Financial Markets;Bachelor
5,0;0;0;0;2013;Sommersemester;333222010;Regulating Financial Markets;Bachelor
1,0;2;1;3;2013;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
1,3;1;0;1;2013;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
1,7;1;0;1;2013;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
2,0;0;0;0;2013;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
2,3;0;0;0;2013;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
2,7;0;0;0;2013;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
3,0;0;0;0;2013;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
3,3;0;0;0;2013;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
3,7;0;0;0;2013;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
4,0;0;0;0;2013;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
5,0;1;1;2;2013;Sommersemester;333223004;Zeitreihenanalyse;Bachelor
1,0;2;0;2;2013;Sommersemester;333223005;Stochastische Modelle;Bachelor
1,3;0;0;0;2013;Sommersemester;333223005;Stochastische Modelle;Bachelor
1,7;0;0;0;2013;Sommersemester;333223005;Stochastische Modelle;Bachelor
2,0;0;0;0;2013;Sommersemester;333223005;Stochastische Modelle;Bachelor
2,3;1;0;1;2013;Sommersemester;333223005;Stochastische Modelle;Bachelor
2,7;1;1;2;2013;Sommersemester;333223005;Stochastische Modelle;Bachelor
3,0;0;0;0;2013;Sommersemester;333223005;Stochastische Modelle;Bachelor
3,3;0;0;0;2013;Sommersemester;333223005;Stochastische Modelle;Bachelor
3,7;0;0;0;2013;Sommersemester;333223005;Stochastische Modelle;Bachelor
4,0;0;0;0;2013;Sommersemester;333223005;Stochastische Modelle;Bachelor
5,0;1;0;1;2013;Sommersemester;333223005;Stochastische Modelle;Bachelor
1,0;24;0;24;2013;Sommersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
1,3;24;0;24;2013;Sommersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
1,7;26;0;26;2013;Sommersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
2,0;26;0;26;2013;Sommersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
2,3;15;0;15;2013;Sommersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
2,7;6;0;6;2013;Sommersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
3,0;6;0;6;2013;Sommersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
3,3;1;0;1;2013;Sommersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
3,7;0;0;0;2013;Sommersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
4,0;0;0;0;2013;Sommersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
5,0;8;0;8;2013;Sommersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
1,0;0;0;0;2013;Sommersemester;332221003;Game Theory;Master
1,3;3;0;3;2013;Sommersemester;332221003;Game Theory;Master
1,7;2;0;2;2013;Sommersemester;332221003;Game Theory;Master
2,0;1;1;2;2013;Sommersemester;332221003;Game Theory;Master
2,3;1;0;1;2013;Sommersemester;332221003;Game Theory;Master
2,7;0;0;0;2013;Sommersemester;332221003;Game Theory;Master
3,0;0;0;0;2013;Sommersemester;332221003;Game Theory;Master
3,3;0;0;0;2013;Sommersemester;332221003;Game Theory;Master
3,7;1;1;2;2013;Sommersemester;332221003;Game Theory;Master
4,0;0;1;1;2013;Sommersemester;332221003;Game Theory;Master
5,0;3;2;5;2013;Sommersemester;332221003;Game Theory;Master
1,0;0;0;0;2013;Sommersemester;332221008;Economics of  Contracts and Information;Master
1,3;1;0;1;2013;Sommersemester;332221008;Economics of  Contracts and Information;Master
1,7;1;0;1;2013;Sommersemester;332221008;Economics of  Contracts and Information;Master
2,0;2;0;2;2013;Sommersemester;332221008;Economics of  Contracts and Information;Master
2,3;0;0;0;2013;Sommersemester;332221008;Economics of  Contracts and Information;Master
2,7;2;1;3;2013;Sommersemester;332221008;Economics of  Contracts and Information;Master
3,0;0;0;0;2013;Sommersemester;332221008;Economics of  Contracts and Information;Master
3,3;0;0;0;2013;Sommersemester;332221008;Economics of  Contracts and Information;Master
3,7;0;0;0;2013;Sommersemester;332221008;Economics of  Contracts and Information;Master
4,0;0;0;0;2013;Sommersemester;332221008;Economics of  Contracts and Information;Master
5,0;0;2;2;2013;Sommersemester;332221008;Economics of  Contracts and Information;Master
1,0;1;0;1;2013;Sommersemester;332221009;Decision Theory;Master
1,3;0;2;2;2013;Sommersemester;332221009;Decision Theory;Master
1,7;2;0;2;2013;Sommersemester;332221009;Decision Theory;Master
2,0;2;1;3;2013;Sommersemester;332221009;Decision Theory;Master
2,3;0;1;1;2013;Sommersemester;332221009;Decision Theory;Master
2,7;0;0;0;2013;Sommersemester;332221009;Decision Theory;Master
3,0;1;0;1;2013;Sommersemester;332221009;Decision Theory;Master
3,3;0;0;0;2013;Sommersemester;332221009;Decision Theory;Master
3,7;0;2;2;2013;Sommersemester;332221009;Decision Theory;Master
4,0;0;0;0;2013;Sommersemester;332221009;Decision Theory;Master
5,0;1;1;2;2013;Sommersemester;332221009;Decision Theory;Master
1,0;0;0;0;2013;Sommersemester;332221010;Microeconomics II;Master
1,3;0;0;0;2013;Sommersemester;332221010;Microeconomics II;Master
1,7;0;0;0;2013;Sommersemester;332221010;Microeconomics II;Master
2,0;0;0;0;2013;Sommersemester;332221010;Microeconomics II;Master
2,3;1;0;1;2013;Sommersemester;332221010;Microeconomics II;Master
2,7;2;0;2;2013;Sommersemester;332221010;Microeconomics II;Master
3,0;0;0;0;2013;Sommersemester;332221010;Microeconomics II;Master
3,3;2;0;2;2013;Sommersemester;332221010;Microeconomics II;Master
3,7;0;0;0;2013;Sommersemester;332221010;Microeconomics II;Master
4,0;0;0;0;2013;Sommersemester;332221010;Microeconomics II;Master
5,0;2;0;2;2013;Sommersemester;332221010;Microeconomics II;Master
1,0;0;0;0;2013;Sommersemester;332222010;International Economics and Finance;Master
1,3;2;0;2;2013;Sommersemester;332222010;International Economics and Finance;Master
1,7;0;0;0;2013;Sommersemester;332222010;International Economics and Finance;Master
2,0;4;0;4;2013;Sommersemester;332222010;International Economics and Finance;Master
2,3;2;0;2;2013;Sommersemester;332222010;International Economics and Finance;Master
2,7;3;1;4;2013;Sommersemester;332222010;International Economics and Finance;Master
3,0;5;3;8;2013;Sommersemester;332222010;International Economics and Finance;Master
3,3;3;0;3;2013;Sommersemester;332222010;International Economics and Finance;Master
3,7;0;0;0;2013;Sommersemester;332222010;International Economics and Finance;Master
4,0;0;1;1;2013;Sommersemester;332222010;International Economics and Finance;Master
5,0;3;2;5;2013;Sommersemester;332222010;International Economics and Finance;Master
1,0;3;0;3;2013;Sommersemester;332222011;Monetary Economics;Master
1,3;3;4;7;2013;Sommersemester;332222011;Monetary Economics;Master
1,7;5;3;8;2013;Sommersemester;332222011;Monetary Economics;Master
2,0;6;1;7;2013;Sommersemester;332222011;Monetary Economics;Master
2,3;7;0;7;2013;Sommersemester;332222011;Monetary Economics;Master
2,7;5;0;5;2013;Sommersemester;332222011;Monetary Economics;Master
3,0;1;0;1;2013;Sommersemester;332222011;Monetary Economics;Master
3,3;2;0;2;2013;Sommersemester;332222011;Monetary Economics;Master
